# {"t_start": 1733579369.3844423, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-13.0,50,7771.518988
-50.0,50,7771.618009
-11.0,50,7771.718067
-12.0,50,7771.821141
-8.0,50,7771.923112
-10.0,50,7772.020239
-50.0,50,7772.114614
-16.0,50,7773.512925
-40.0,50,7774.938005
-39.0,50,7776.357833
-39.0,50,7777.774646
-45.0,50,7779.230025
-32.0,50,7780.648247
-12.0,50,7782.060865
-45.0,50,7783.483256
-23.0,50,7784.910621
0.0,50,7786.345296
-11.0,50,7786.449179
-9.0,50,7786.562407
-50.0,50,7786.666821
-11.0,50,7786.767814
-9.0,50,7786.86675
-7.0,50,7786.979477
-7.0,50,7787.076415
-50.0,50,7787.172924
-8.0,50,7787.284335
-42.0,50,7787.374322
-50.0,50,7788.788333
-19.0,50,7790.222972
-27.0,50,7791.644029
-50.0,50,7793.067652
-50.0,50,7794.493521
-50.0,50,7795.94055
-47.0,50,7797.372897
-27.0,50,7798.852989
-14.0,50,7800.298001
-12.0,50,7801.73955
-11.0,50,7801.838865
-9.0,50,7801.94624
-33.0,50,7802.047165
-10.0,50,7802.159147
-46.0,50,7802.258851
-15.0,50,7802.358973
-12.0,50,7802.462195
-8.0,50,7802.563292
-15.0,50,7802.65818
-50.0,50,7802.741952
-50.0,50,7804.13326
-50.0,50,7805.554175
-11.0,50,7806.982622
-24.0,50,7808.414826
-28.0,50,7809.84251
-41.0,50,7811.269447
-36.0,50,7812.691743
-50.0,50,7814.119777
-8.0,50,7815.538534
-13.0,50,7816.995051
-5.0,50,7817.118634
-12.0,50,7817.218518
-9.0,50,7817.329876
-10.0,50,7817.436629
-12.0,50,7817.537941
-9.0,50,7817.644944
-8.0,50,7817.753115
-50.0,50,7817.848532
-4.0,50,7817.958059
-42.0,50,7818.048664
-6.0,50,7819.451013
-50.0,50,7820.870627
-16.0,50,7822.293355
-48.0,50,7823.718013
-46.0,50,7825.139725
-44.0,50,7826.560148
-13.0,50,7828.048728
-11.0,50,7829.485236
-48.0,50,7830.923545
-11.0,50,7832.426942
-50.0,50,7832.53604
-9.0,50,7832.64441
-50.0,50,7832.74728
-7.0,50,7832.848024
-10.0,50,7832.953569
-4.0,50,7833.057343
-7.0,50,7833.155583
-9.0,50,7833.25463
-7.0,50,7833.353085
-16.0,50,7833.4383
-7.0,50,7834.828252
-24.0,50,7836.259978
-12.0,50,7837.703324
-16.0,50,7839.145222
-11.0,50,7840.560168
-34.0,50,7841.982536
-50.0,50,7843.409053
-43.0,50,7844.831951
-16.0,50,7846.247438
-12.0,50,7847.689656
-8.0,50,7847.805205
-7.0,50,7847.916294
-4.0,50,7848.023901
-11.0,50,7848.125092
-9.0,50,7848.215752
-9.0,50,7848.306979
-7.0,50,7848.40602
-11.0,50,7848.523564
-8.0,50,7848.624994
-50.0,50,7848.721842
-15.0,50,7850.118891
-40.0,50,7851.541721
-35.0,50,7852.9669
-50.0,50,7854.386109
-26.0,50,7855.830689
-46.0,50,7857.250543
-50.0,50,7858.730177
-17.0,50,7860.160914
-17.0,50,7861.591797
-10.0,50,7863.036085
-14.0,50,7863.149298
-14.0,50,7863.255912
-12.0,50,7863.350479
-7.0,50,7863.455047
-49.0,50,7863.556885
-50.0,50,7863.670033
-7.0,50,7863.774541
-12.0,50,7863.874107
-5.0,50,7863.973182
-50.0,50,7864.06156
-43.0,50,7865.445379
-50.0,50,7866.869417
-50.0,50,7868.659323
-36.0,50,7870.076896
0.0,50,7871.483754
-27.0,50,7872.913093
-40.0,50,7874.33003
-50.0,50,7875.755326
-16.0,50,7877.168594
-50.0,50,7878.629698
-14.0,50,7878.739054
0.0,50,7878.828719
-11.0,50,7878.939768
-50.0,50,7879.035964
-12.0,50,7879.134245
0.0,50,7879.222176
-8.0,50,7879.318352
-9.0,50,7879.41699
-10.0,50,7879.518905
-23.0,50,7879.601538
-27.0,50,7880.991442
-16.0,50,7882.415662
-19.0,50,7883.827391
-36.0,50,7885.244663
-37.0,50,7886.670891
-50.0,50,7888.160944
-49.0,50,7889.599578
-20.0,50,7891.026648
-29.0,50,7892.464414
-7.0,50,7893.907025
-50.0,50,7894.019134
-5.0,50,7894.122939
-14.0,50,7894.221495
-11.0,50,7894.326373
-13.0,50,7894.430449
-14.0,50,7894.537054
-10.0,50,7894.635905
-50.0,50,7894.732485
-14.0,50,7894.827574
-19.0,50,7894.919744
-50.0,50,7896.305698
-50.0,50,7897.726764
-50.0,50,7899.166764
-15.0,50,7900.59806
0.0,50,7902.011443
-49.0,50,7903.432056
-10.0,50,7904.858235
-50.0,50,7906.281608
-36.0,50,7907.705622
-5.0,50,7909.182628
-11.0,50,7909.299227
-12.0,50,7909.404016
-11.0,50,7909.51599
-8.0,50,7909.623201
-10.0,50,7909.722647
-23.0,50,7909.833677
-11.0,50,7909.931978
-14.0,50,7910.033059
-9.0,50,7910.129554
-50.0,50,7910.217699
-50.0,50,7911.601096
-39.0,50,7913.0285
-15.0,50,7914.445683
-9.0,50,7915.880085
-20.0,50,7917.310348
-7.0,50,7918.744406
-35.0,50,7920.163649
-16.0,50,7921.590156
-44.0,50,7923.017457
-6.0,50,7924.479959
-14.0,50,7924.591995
-8.0,50,7924.693801
-11.0,50,7924.795767
-11.0,50,7924.89499
-50.0,50,7924.992134
-7.0,50,7925.092036
-14.0,50,7925.196284
0.0,50,7925.284892
-6.0,50,7925.385136
-8.0,50,7925.475467
-11.0,50,7926.86134
-11.0,50,7928.275118
-50.0,50,7929.714309
-17.0,50,7931.136047
-41.0,50,7932.560065
-14.0,50,7933.986689
-10.0,50,7935.421628
-16.0,50,7936.845869
-10.0,50,7938.277863
-7.0,50,7939.738867
-9.0,50,7939.849596
-47.0,50,7939.950793
-11.0,50,7940.057259
-6.0,50,7940.158298
-8.0,50,7940.276062
-50.0,50,7940.373982
-41.0,50,7940.480773
-14.0,50,7940.579926
-11.0,50,7940.677907
-43.0,50,7940.767068
-14.0,50,7942.149902
-12.0,50,7943.571954
-39.0,50,7944.996334
-31.0,50,7946.417819
-47.0,50,7947.897004
-13.0,50,7949.334749
-18.0,50,7950.76351
-9.0,50,7952.183412
-38.0,50,7953.605799
-15.0,50,7955.052752
-14.0,50,7955.156093
-50.0,50,7955.256809
-8.0,50,7955.364216
-14.0,50,7955.460789
-9.0,50,7955.556235
-8.0,50,7955.660553
-9.0,50,7955.764885
-11.0,50,7955.871283
0.0,50,7955.957946
-47.0,50,7956.044459
-48.0,50,7957.434732
-32.0,50,7958.876847
-10.0,50,7960.293277
-50.0,50,7961.730705
-50.0,50,7963.149396
-20.0,50,7964.578608
-14.0,50,7965.997476
-20.0,50,7967.426569
-20.0,50,7968.871216
-50.0,50,7970.326002
-6.0,50,7970.434345
-13.0,50,7970.536461
-10.0,50,7970.636625
-7.0,50,7970.738654
-50.0,50,7970.837194
-7.0,50,7970.942297
-10.0,50,7971.037157
-7.0,50,7971.141724
-12.0,50,7971.239644
-38.0,50,7971.326674
-50.0,50,7972.716306
-50.0,50,7974.150411
-50.0,50,7975.605322
-48.0,50,7977.029458
-50.0,50,7978.463194
-30.0,50,7979.88915
-50.0,50,7981.314295
-15.0,50,7982.732481
-11.0,50,7984.155529
-11.0,50,7985.597364
-6.0,50,7985.709293
-11.0,50,7985.814469
-10.0,50,7985.923242
-6.0,50,7986.02476
-8.0,50,7986.128298
-12.0,50,7986.225186
-50.0,50,7986.320865
-11.0,50,7986.42187
-9.0,50,7986.513917
-30.0,50,7986.602533
-21.0,50,7988.003027
-50.0,50,7989.45152
-43.0,50,7990.886364
-50.0,50,7992.308671
-50.0,50,7993.737779
-50.0,50,7995.16092
-46.0,50,7996.580941
-46.0,50,7998.012723
-50.0,50,7999.470618
-10.0,50,8000.929567
-6.0,50,8001.039961
-8.0,50,8001.141577
-11.0,50,8001.241938
-10.0,50,8001.342598
-9.0,50,8001.439058
-13.0,50,8001.537982
0.0,50,8001.625871
-15.0,50,8001.723608
-11.0,50,8001.832133
-43.0,50,8001.922547
0.0,50,8003.308701
-29.0,50,8004.73332
-9.0,50,8006.169376
-50.0,50,8007.595906
-41.0,50,8009.050999
-14.0,50,8010.470988
-42.0,50,8011.898113
-50.0,50,8013.329537
-50.0,50,8014.757249
-50.0,50,8016.202977
-4.0,50,8016.323632
-7.0,50,8016.439222
-12.0,50,8016.53973
-8.0,50,8016.653194
-6.0,50,8016.770941
-10.0,50,8016.860488
-5.0,50,8016.976562
-7.0,50,8017.087131
-10.0,50,8017.18283
-32.0,50,8017.266701
-20.0,50,8018.675455
-10.0,50,8020.09722
-14.0,50,8021.530199
-20.0,50,8022.992775
-35.0,50,8024.411119
-9.0,50,8025.839531
-14.0,50,8027.270366
-32.0,50,8028.704427
-15.0,50,8030.152986
-8.0,50,8031.601975
-50.0,50,8031.713339
-50.0,50,8031.81686
-12.0,50,8031.91913
-8.0,50,8032.023821
-10.0,50,8032.125733
-8.0,50,8032.225275
-9.0,50,8032.324394
-17.0,50,8032.422656
-50.0,50,8032.521073
-30.0,50,8032.608453
-40.0,50,8034.008561
-12.0,50,8035.449992
-47.0,50,8036.882229
-41.0,50,8038.306871
-36.0,50,8039.749784
-24.0,50,8041.182443
-12.0,50,8042.62217
-11.0,50,8044.042382
-47.0,50,8045.466338
-11.0,50,8046.906203
-50.0,50,8047.0172
-13.0,50,8047.124784
-8.0,50,8047.223455
-12.0,50,8047.32276
-12.0,50,8047.426769
-11.0,50,8047.528813
-8.0,50,8047.629934
-13.0,50,8047.736861
-12.0,50,8047.835852
-50.0,50,8047.926213
-50.0,50,8049.33837
-32.0,50,8050.761985
0.0,50,8052.182931
-26.0,50,8053.607432
-50.0,50,8055.028797
-26.0,50,8056.449674
-26.0,50,8057.874707
-50.0,50,8059.312273
-34.0,50,8060.749058
-9.0,50,8062.2102
-12.0,50,8062.315634
-10.0,50,8062.415773
-12.0,50,8062.522181
-10.0,50,8062.636439
-4.0,50,8062.747901
-8.0,50,8062.864091
-12.0,50,8062.974248
-31.0,50,8063.079113
-10.0,50,8063.185083
-42.0,50,8063.271585
-12.0,50,8064.664827
-28.0,50,8066.097469
-32.0,50,8067.522597
-46.0,50,8069.022097
-15.0,50,8070.448252
-12.0,50,8071.874459
-15.0,50,8073.299311
-22.0,50,8074.731158
-20.0,50,8076.158348
-12.0,50,8077.612764
-14.0,50,8077.730707
-12.0,50,8077.835071
-7.0,50,8077.942077
0.0,50,8078.032652
-11.0,50,8078.144588
-11.0,50,8078.249667
-10.0,50,8078.349209
-13.0,50,8078.439355
-7.0,50,8078.534329
-50.0,50,8078.620059
-29.0,50,8080.01294
-50.0,50,8081.433556
-50.0,50,8082.857964
-14.0,50,8084.278736
-36.0,50,8085.70448
-44.0,50,8087.131312
-10.0,50,8088.563325
-34.0,50,8090.003875
-13.0,50,8091.424327
-50.0,50,8092.873282
-12.0,50,8093.000079
-6.0,50,8093.114814
-10.0,50,8093.215603
-9.0,50,8093.314428
-50.0,50,8093.412966
-10.0,50,8093.512183
-7.0,50,8093.608364
-5.0,50,8093.712072
-12.0,50,8093.808883
-47.0,50,8093.901728
-14.0,50,8095.304057
-16.0,50,8096.737116
-50.0,50,8098.181011
-50.0,50,8099.628943
-13.0,50,8101.05425
-50.0,50,8102.475484
-50.0,50,8103.898223
-28.0,50,8105.323959
-27.0,50,8106.753254
-44.0,50,8108.199445
-10.0,50,8108.308627
-5.0,50,8108.412152
-13.0,50,8108.538688
-9.0,50,8108.640218
-12.0,50,8108.749738
-12.0,50,8108.858893
-50.0,50,8108.956683
-7.0,50,8109.050966
-5.0,50,8109.150612
-50.0,50,8109.237136
-42.0,50,8110.62624
-17.0,50,8112.055899
-38.0,50,8113.48471
-25.0,50,8114.9067
-50.0,50,8116.32831
-50.0,50,8117.751685
-32.0,50,8119.199298
-28.0,50,8120.625556
-50.0,50,8122.04256
-7.0,50,8123.502633
-19.0,50,8123.614805
-11.0,50,8123.71665
-50.0,50,8123.814525
-11.0,50,8123.912917
-10.0,50,8124.030045
-4.0,50,8124.127292
-11.0,50,8124.229178
-8.0,50,8124.328867
-13.0,50,8124.425649
-18.0,50,8124.514647
-6.0,50,8125.903249
-31.0,50,8127.326849
-20.0,50,8128.824289
-20.0,50,8130.244367
-20.0,50,8131.674848
-14.0,50,8133.105141
-34.0,50,8134.521542
-9.0,50,8135.941918
-50.0,50,8137.375396
-12.0,50,8138.836432
-11.0,50,8138.94687
-11.0,50,8139.057817
-8.0,50,8139.166771
-8.0,50,8139.271051
-50.0,50,8139.370139
-6.0,50,8139.480544
-13.0,50,8139.584273
-6.0,50,8139.691804
-10.0,50,8139.788231
-41.0,50,8139.879037
-14.0,50,8141.270149
-7.0,50,8142.689578
-18.0,50,8144.113639
-50.0,50,8145.540724
-7.0,50,8146.967956
-8.0,50,8148.381135
0.0,50,8149.826767
-39.0,50,8151.246847
-33.0,50,8152.684552
-14.0,50,8154.142603
-50.0,50,8154.250735
-10.0,50,8154.352316
-6.0,50,8154.46127
-10.0,50,8154.560878
-12.0,50,8154.661037
-13.0,50,8154.775213
-7.0,50,8154.873725
-15.0,50,8154.973044
-10.0,50,8155.07612
-48.0,50,8155.17177
-50.0,50,8156.562192
-45.0,50,8157.986683
-50.0,50,8159.438724
-36.0,50,8160.86204
-45.0,50,8162.282073
-22.0,50,8163.706825
-45.0,50,8165.134681
-38.0,50,8166.565279
-10.0,50,8167.986634
-17.0,50,8169.453626
-13.0,50,8169.558111
-7.0,50,8169.662242
-13.0,50,8169.763994
-6.0,50,8169.870617
-11.0,50,8169.977321
0.0,50,8170.064826
-19.0,50,8170.171401
-10.0,50,8170.276698
-13.0,50,8170.384546
-20.0,50,8170.47262
-29.0,50,8171.86514
-21.0,50,8173.293719
-16.0,50,8174.714613
-40.0,50,8176.137378
-48.0,50,8177.56603
-22.0,50,8179.009237
-42.0,50,8180.435149
-21.0,50,8181.855958
-21.0,50,8183.276893
-9.0,50,8184.725629
-6.0,50,8184.832154
-9.0,50,8184.934783
-3.0,50,8185.038907
-8.0,50,8185.136113
-7.0,50,8185.240302
-8.0,50,8185.345752
-47.0,50,8185.448639
-20.0,50,8185.547396
-7.0,50,8185.647944
-19.0,50,8185.738872
-42.0,50,8187.135493
-36.0,50,8188.637639
-15.0,50,8190.064806
-50.0,50,8191.498719
0.0,50,8192.918381
-50.0,50,8194.341792
-50.0,50,8195.763414
-46.0,50,8197.188233
-14.0,50,8198.635867
-13.0,50,8200.082986
-9.0,50,8200.190114
-50.0,50,8200.291358
-4.0,50,8200.387638
-13.0,50,8200.489207
-7.0,50,8200.597432
-10.0,50,8200.700134
-5.0,50,8200.819391
-6.0,50,8200.93066
-12.0,50,8201.027719
-36.0,50,8201.121282
-37.0,50,8202.518914
-23.0,50,8203.933112
-20.0,50,8205.374256
0.0,50,8206.782081
-8.0,50,8208.201436
-20.0,50,8209.657701
-24.0,50,8211.097535
-8.0,50,8212.512377
-9.0,50,8213.931602
-9.0,50,8215.399561
-7.0,50,8215.509744
-13.0,50,8215.61403
-8.0,50,8215.728576
-17.0,50,8215.826339
-10.0,50,8215.926092
-13.0,50,8216.030756
-6.0,50,8216.138027
-13.0,50,8216.234087
-11.0,50,8216.330137
-32.0,50,8216.42079
-19.0,50,8217.807788
-10.0,50,8219.263847
-50.0,50,8220.693466
-44.0,50,8222.117061
-5.0,50,8223.53442
-35.0,50,8224.971306
-26.0,50,8226.395063
-28.0,50,8227.819329
-50.0,50,8229.262015
-12.0,50,8230.717569
-7.0,50,8230.837715
-20.0,50,8230.9548
-18.0,50,8231.052508
-11.0,50,8231.151307
-50.0,50,8231.239564
-6.0,50,8231.348656
-5.0,50,8231.462506
-15.0,50,8231.560337
-9.0,50,8231.65652
-50.0,50,8231.748987
-50.0,50,8233.140225
-41.0,50,8234.565325
-42.0,50,8235.987711
-15.0,50,8237.405989
-43.0,50,8238.858238
-47.0,50,8240.29662
-8.0,50,8241.716623
-50.0,50,8243.144925
-42.0,50,8244.566346
-9.0,50,8246.015424
-5.0,50,8246.122072
-5.0,50,8246.236437
-13.0,50,8246.340676
-7.0,50,8246.443553
-50.0,50,8246.54182
-7.0,50,8246.636981
-11.0,50,8246.733725
-4.0,50,8246.82601
-9.0,50,8246.933556
-23.0,50,8247.018591
-50.0,50,8248.463934
-14.0,50,8249.904715
-50.0,50,8251.337684
-13.0,50,8252.767684
-10.0,50,8254.184973
-41.0,50,8255.612406
-37.0,50,8257.03936
-22.0,50,8258.46841
-22.0,50,8259.918338
-6.0,50,8261.38522
-7.0,50,8261.504214
-8.0,50,8261.602751
-9.0,50,8261.694361
-8.0,50,8261.792148
-12.0,50,8261.882299
-16.0,50,8261.981613
-50.0,50,8262.080582
-10.0,50,8262.193416
-14.0,50,8262.290926
-40.0,50,8262.379328
-50.0,50,8263.763527
-50.0,50,8265.184142
-50.0,50,8266.608471
-20.0,50,8268.057882
-7.0,50,8269.496359
-21.0,50,8270.925694
-24.0,50,8272.360348
-50.0,50,8273.791674
-25.0,50,8275.22366
-7.0,50,8276.678378
-13.0,50,8276.796108
-9.0,50,8276.898123
0.0,50,8276.989546
-18.0,50,8277.088761
-8.0,50,8277.179556
-10.0,50,8277.2693
-13.0,50,8277.365918
-50.0,50,8277.465519
-7.0,50,8277.576697
-28.0,50,8277.666208
0.0,50,8279.06957
-20.0,50,8280.499596
-28.0,50,8281.929585
-26.0,50,8283.339452
-44.0,50,8284.76511
-15.0,50,8286.184604
-10.0,50,8287.614433
-7.0,50,8289.057883
0.0,50,8290.475222
-13.0,50,8291.92635
-9.0,50,8292.031733
-5.0,50,8292.138052
-14.0,50,8292.236289
-50.0,50,8292.337282
-9.0,50,8292.439435
-6.0,50,8292.544619
-8.0,50,8292.649296
-13.0,50,8292.746043
-10.0,50,8292.843502
-23.0,50,8292.933578
-50.0,50,8294.324786
0.0,50,8295.743595
-50.0,50,8297.166399
-15.0,50,8298.617732
-12.0,50,8300.043608
-50.0,50,8301.458873
-50.0,50,8302.888656
-25.0,50,8304.3204
-19.0,50,8305.742835
-9.0,50,8307.200053
-8.0,50,8307.316841
-11.0,50,8307.42051
-9.0,50,8307.511978
-15.0,50,8307.612402
-8.0,50,8307.77255
-46.0,50,8307.867854
-7.0,50,8307.97117
-11.0,50,8308.072403
0.0,50,8308.160612
-9.0,50,8308.250176
-50.0,50,8309.660862
-50.0,50,8311.096723
0.0,50,8312.516832
-6.0,50,8313.954951
-50.0,50,8315.381818
-45.0,50,8316.814834
-16.0,50,8318.235838
-36.0,50,8319.681713
-37.0,50,8321.106046
-9.0,50,8322.553678
-46.0,50,8322.668
-7.0,50,8322.782024
-13.0,50,8322.886205
-7.0,50,8322.984912
-14.0,50,8323.087763
-49.0,50,8323.186631
-12.0,50,8323.299301
-12.0,50,8323.398195
-7.0,50,8323.49488
-11.0,50,8323.578624
-15.0,50,8324.977252
-50.0,50,8326.405215
-33.0,50,8327.832307
-49.0,50,8329.282404
-43.0,50,8330.716797
-44.0,50,8332.139639
-50.0,50,8333.568838
-44.0,50,8334.996869
-26.0,50,8336.440467
-14.0,50,8337.903888
-8.0,50,8338.025149
-48.0,50,8338.127419
-17.0,50,8338.225832
-13.0,50,8338.325976
0.0,50,8338.414819
-4.0,50,8338.553453
-6.0,50,8338.667165
-10.0,50,8338.766184
-8.0,50,8338.870647
-49.0,50,8338.963454
-40.0,50,8340.353183
-50.0,50,8341.776513
-38.0,50,8343.205332
-50.0,50,8344.640075
-50.0,50,8346.067407
-47.0,50,8347.491144
-21.0,50,8348.941497
-38.0,50,8350.360853
-18.0,50,8351.788882
-50.0,50,8353.234426
-10.0,50,8353.339272
0.0,50,8353.430994
-10.0,50,8353.538976
-50.0,50,8353.640848
-9.0,50,8353.740614
-8.0,50,8353.844007
-8.0,50,8353.945043
-8.0,50,8354.04812
-13.0,50,8354.143966
-14.0,50,8354.23663
-50.0,50,8355.630515
-38.0,50,8357.066095
-40.0,50,8358.49388
-22.0,50,8359.950982
-50.0,50,8361.376164
-31.0,50,8362.807394
-36.0,50,8364.229926
-14.0,50,8365.656968
0.0,50,8367.072944
-7.0,50,8368.604712
-9.0,50,8368.723382
-11.0,50,8368.832082
-7.0,50,8368.945448
-8.0,50,8369.055973
-50.0,50,8369.155785
-11.0,50,8369.254434
-8.0,50,8369.364963
-10.0,50,8369.4668
-6.0,50,8369.566093
-12.0,50,8369.649715
-50.0,50,8371.03344
-44.0,50,8372.457049
-21.0,50,8373.884909
-32.0,50,8375.317753
-12.0,50,8376.74422
-8.0,50,8378.172396
-50.0,50,8379.617858
-46.0,50,8381.047514
-42.0,50,8382.475643
-50.0,50,8383.921608
-50.0,50,8384.028976
-11.0,50,8384.133626
-50.0,50,8384.233455
-11.0,50,8384.33273
-9.0,50,8384.431965
-10.0,50,8384.530686
-9.0,50,8384.637351
-5.0,50,8384.737465
-6.0,50,8384.851299
-47.0,50,8384.936734
-32.0,50,8386.341604
-18.0,50,8387.77577
-50.0,50,8389.225754
-15.0,50,8390.650993
-50.0,50,8392.072016
-50.0,50,8393.504683
-32.0,50,8394.930889
-25.0,50,8396.361745
-50.0,50,8397.80871
-8.0,50,8399.287085
-6.0,50,8399.394779
-6.0,50,8399.49352
-10.0,50,8399.594604
-14.0,50,8399.697846
-10.0,50,8399.788798
-7.0,50,8399.889069
-19.0,50,8399.987445
-5.0,50,8400.078791
-50.0,50,8400.17997
-28.0,50,8400.267282
-50.0,50,8401.651028
-25.0,50,8403.074977
-23.0,50,8404.496716
-32.0,50,8405.929038
-20.0,50,8407.358131
-17.0,50,8408.799496
-11.0,50,8410.222889
-32.0,50,8411.656733
-46.0,50,8413.082062
-7.0,50,8414.529108
-9.0,50,8414.636392
-17.0,50,8414.736902
-11.0,50,8414.829353
-7.0,50,8414.93003
-6.0,50,8415.029413
-11.0,50,8415.127895
-14.0,50,8415.240992
-8.0,50,8415.337391
-12.0,50,8415.435902
-25.0,50,8415.526759
-39.0,50,8416.921046
-26.0,50,8418.362508
-26.0,50,8419.808648
-50.0,50,8421.234783
-28.0,50,8422.660356
-44.0,50,8424.085162
-25.0,50,8425.516575
-27.0,50,8426.938384
-20.0,50,8428.409825
-50.0,50,8429.86896
-26.0,50,8429.975034
-6.0,50,8430.078052
0.0,50,8430.167164
-8.0,50,8430.265279
-35.0,50,8430.364828
-4.0,50,8430.482909
-3.0,50,8430.580114
-9.0,50,8430.686442
-9.0,50,8430.783535
-18.0,50,8430.871967
-45.0,50,8432.256984
-50.0,50,8433.692919
-16.0,50,8435.130285
-23.0,50,8436.558931
-30.0,50,8437.977984
-16.0,50,8439.422148
-50.0,50,8440.855975
-40.0,50,8442.275664
-24.0,50,8443.704519
-13.0,50,8445.150653
-50.0,50,8445.255426
-10.0,50,8445.358202
-13.0,50,8445.471535
-14.0,50,8445.569681
-10.0,50,8445.670805
-10.0,50,8445.7641
0.0,50,8445.851432
-14.0,50,8445.951664
-9.0,50,8446.049935
-22.0,50,8446.135505
-16.0,50,8447.531433
-50.0,50,8448.98425
-48.0,50,8450.415305
-13.0,50,8451.840738
-50.0,50,8453.270795
-47.0,50,8454.694077
-11.0,50,8456.141257
-16.0,50,8457.578182
0.0,50,8459.019167
-11.0,50,8460.46641
-7.0,50,8460.576607
-10.0,50,8460.679935
-7.0,50,8460.784207
-13.0,50,8460.884051
-11.0,50,8461.001806
-9.0,50,8461.101468
-5.0,50,8461.220497
-13.0,50,8461.317674
-7.0,50,8461.420873
-19.0,50,8461.507344
-48.0,50,8462.899173
-50.0,50,8464.330399
-47.0,50,8465.760928
-16.0,50,8467.188788
-50.0,50,8468.643279
-50.0,50,8470.06213
-14.0,50,8471.481984
-28.0,50,8472.913565
-16.0,50,8474.34483
-8.0,50,8475.807242
-9.0,50,8475.921453
-12.0,50,8476.028407
-10.0,50,8476.135769
-8.0,50,8476.245207
-8.0,50,8476.343629
-50.0,50,8476.443215
-50.0,50,8476.540635
-47.0,50,8476.647228
-10.0,50,8476.749692
-39.0,50,8476.842769
-38.0,50,8478.236113
-49.0,50,8479.680092
-9.0,50,8481.111819
-40.0,50,8482.541157
-8.0,50,8483.971388
-26.0,50,8485.395744
-50.0,50,8486.833306
-22.0,50,8488.321048
-39.0,50,8489.773585
-13.0,50,8491.220593
-50.0,50,8491.33104
-47.0,50,8491.437378
-10.0,50,8491.553039
-50.0,50,8491.650962
-46.0,50,8491.758639
-7.0,50,8491.867893
-16.0,50,8491.964442
-11.0,50,8492.066127
-7.0,50,8492.171704
-50.0,50,8492.255568
-50.0,50,8493.654532
-17.0,50,8495.08589
-50.0,50,8496.502579
-50.0,50,8497.945794
0.0,50,8499.380984
-33.0,50,8500.805548
-14.0,50,8502.228926
-21.0,50,8503.665256
-50.0,50,8505.097465
-7.0,50,8506.56036
0.0,50,8506.653598
-9.0,50,8506.754768
-50.0,50,8506.850024
-7.0,50,8506.954456
-5.0,50,8507.065745
-13.0,50,8507.177872
-15.0,50,8507.277488
-4.0,50,8507.372208
-10.0,50,8507.477226
-47.0,50,8507.560581
-21.0,50,8508.963695
-10.0,50,8510.399543
-31.0,50,8511.824841
-50.0,50,8513.246707
-24.0,50,8514.67575
0.0,50,8516.111854
-50.0,50,8517.540354
-25.0,50,8518.982774
-50.0,50,8520.406904
-43.0,50,8521.843789
-8.0,50,8521.966696
-10.0,50,8522.086156
-8.0,50,8522.194243
-8.0,50,8522.293887
-50.0,50,8522.389778
-4.0,50,8522.503828
0.0,50,8522.592117
-12.0,50,8522.699037
-21.0,50,8522.796094
-24.0,50,8522.883652
-50.0,50,8524.277221
-41.0,50,8525.704567
-38.0,50,8527.124372
-11.0,50,8528.570626
-23.0,50,8530.000319
-35.0,50,8531.422089
-47.0,50,8532.851755
-43.0,50,8534.285766
-43.0,50,8535.709874
-10.0,50,8537.163122
-5.0,50,8537.281493
-50.0,50,8537.375042
-7.0,50,8537.480963
-9.0,50,8537.581919
0.0,50,8537.670636
-8.0,50,8537.768718
-10.0,50,8537.867929
-21.0,50,8537.967358
-12.0,50,8538.066704
-25.0,50,8538.157198
-50.0,50,8539.572538
-13.0,50,8541.002749
-38.0,50,8542.435491
-9.0,50,8543.863557
-35.0,50,8545.293601
-36.0,50,8546.715561
-14.0,50,8548.196881
-41.0,50,8549.63503
-5.0,50,8551.05555
-50.0,50,8552.498995
-49.0,50,8552.602406
-11.0,50,8552.713723
0.0,50,8552.802772
-12.0,50,8552.914466
-50.0,50,8553.022114
-8.0,50,8553.119985
-6.0,50,8553.228481
-12.0,50,8553.32384
0.0,50,8553.411616
-41.0,50,8553.502146
-50.0,50,8554.889669
-17.0,50,8556.311775
-41.0,50,8557.741706
-18.0,50,8559.175479
-7.0,50,8560.599722
-28.0,50,8562.042072
-50.0,50,8563.467822
-50.0,50,8564.895646
-41.0,50,8566.322895
-7.0,50,8567.766403
-7.0,50,8567.865498
-8.0,50,8567.98084
-10.0,50,8568.088707
-11.0,50,8568.184896
-8.0,50,8568.281107
-4.0,50,8568.386275
-50.0,50,8568.48057
-10.0,50,8568.583741
-50.0,50,8568.67523
-50.0,50,8568.764026
-32.0,50,8570.176425
-50.0,50,8571.602319
-35.0,50,8573.032352
-27.0,50,8574.457274
-50.0,50,8575.890851
-24.0,50,8577.320911
-10.0,50,8578.759761
-11.0,50,8580.175982
-16.0,50,8581.591386
-10.0,50,8583.034632
-13.0,50,8583.140287
-50.0,50,8583.243024
-4.0,50,8583.340382
-11.0,50,8583.432202
-10.0,50,8583.528814
-12.0,50,8583.623557
-14.0,50,8583.729977
-9.0,50,8583.83949
-8.0,50,8583.93553
-50.0,50,8584.026897
-41.0,50,8585.421555
-50.0,50,8586.851409
-50.0,50,8588.277504
-14.0,50,8589.735932
-50.0,50,8591.163064
-17.0,50,8592.597938
0.0,50,8594.012531
-11.0,50,8595.444378
-20.0,50,8596.866017
