epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
555,0.8453986,0.12088137,0.2044992,0.12653437,5560.0,-1.3620542,1.0,5560.0,0.3
556,0.8454435,0.12088557,0.20451015,0.12653929,5570.0,-1.9550278,1.0,5570.0,0.5
557,0.84544545,0.1208271,0.20451623,0.12649204,5580.0,-3.4581726,0.9,5580.0,0.8
558,0.8453994,0.12079296,0.20450313,0.12645894,5590.0,-2.7076385,0.9,5590.0,0.7
559,0.8454244,0.12073743,0.2045079,0.12642565,5600.0,-2.951652,0.9,5600.0,0.3
560,0.8454413,0.12068751,0.2045136,0.12639862,5610.0,-0.5968831,1.0,5610.0,0.7
561,0.84548116,0.12068206,0.20452729,0.12638108,5620.0,-0.9915396,1.0,5620.0,0.8
562,0.84549266,0.12065961,0.20452552,0.12631738,5630.0,-2.5104153,0.9,5630.0,0.5
563,0.84549564,0.12064641,0.20452242,0.1263352,5640.0,-0.8349385,1.0,5640.0,0.7
564,0.8454601,0.12073004,0.20451146,0.12635444,5650.0,-2.7462502,0.9,5650.0,0.7
565,0.8454807,0.12069937,0.20450586,0.12636124,5660.0,-0.64879566,1.0,5660.0,0.5
566,0.8455207,0.120651424,0.20451224,0.12628575,5670.0,-0.8455235,1.0,5670.0,0.5
567,0.84555364,0.120614715,0.20451494,0.12626089,5680.0,-1.1074706,0.9,5680.0,0.4
568,0.84559345,0.120636076,0.20452876,0.12622537,5690.0,-2.3953838,0.8,5690.0,0.6
569,0.8456309,0.120632194,0.204539,0.12620588,5700.0,-0.8555689,1.0,5700.0,0.2
570,0.8456466,0.12058435,0.20453686,0.12620866,5710.0,-4.053038,0.8,5710.0,0.7
571,0.8456516,0.120530844,0.20453472,0.1261515,5720.0,-1.6549206,1.0,5720.0,0.5
572,0.84567374,0.12049508,0.2045378,0.12609269,5730.0,-1.5154544,0.9,5730.0,0.5
573,0.8456564,0.12042,0.20453149,0.12605955,5740.0,-3.1191154,0.9,5740.0,0.8
574,0.8456667,0.12036488,0.20454167,0.12603219,5750.0,-2.872868,0.8,5750.0,0.6
575,0.84566015,0.1202949,0.20453714,0.12604985,5760.0,-2.324009,0.8,5760.0,0.7
576,0.84568363,0.12029121,0.2045433,0.12602767,5770.0,-2.1387942,0.9,5770.0,0.4
577,0.8456935,0.120220505,0.20454752,0.12597072,5780.0,-2.5401273,1.0,5780.0,0.6
578,0.84569645,0.120182894,0.20454694,0.1259608,5790.0,-3.3069324,0.8,5790.0,0.5
579,0.8457019,0.12011743,0.20454931,0.12595549,5800.0,-1.7315681,1.0,5800.0,0.7
580,0.84569806,0.12019336,0.20455165,0.12601672,5810.0,-2.1530185,0.7,5810.0,0.4
581,0.845684,0.12038326,0.2045516,0.12608625,5820.0,-5.523615,0.7,5820.0,0.6
582,0.8456509,0.12034309,0.20454606,0.1260529,5830.0,-2.4666717,1.0,5830.0,0.8
583,0.845689,0.12030965,0.20455092,0.12602901,5840.0,-7.1268272,0.7,5840.0,0.6
584,0.8457071,0.12033993,0.20456533,0.12605473,5850.0,-3.5631108,0.9,5850.0,0.3
585,0.84573454,0.12034729,0.20457263,0.12599899,5860.0,-2.3437324,1.0,5860.0,0.5
586,0.84574825,0.12030443,0.20457205,0.12601393,5870.0,-0.9453704,1.0,5870.0,0.4
587,0.8457398,0.12036703,0.20457275,0.1259882,5880.0,-2.7510972,0.8,5880.0,0.5
588,0.8457729,0.12035793,0.20457235,0.12597525,5890.0,-2.8683577,0.9,5890.0,0.5
589,0.8458352,0.1204156,0.20458747,0.12606817,5900.0,-4.0661006,0.7,5900.0,0.4
590,0.8458679,0.120383106,0.20458671,0.1260373,5910.0,-2.0231733,0.8,5910.0,0.7
591,0.8459127,0.12042093,0.2046036,0.12606807,5920.0,-1.0638835,0.9,5920.0,0.5
592,0.84594077,0.12039113,0.20461477,0.12610342,5930.0,-4.22065,0.7,5930.0,0.6
593,0.8459668,0.12032026,0.2046234,0.12606303,5940.0,-4.856683,0.8,5940.0,0.6
594,0.8459756,0.120255195,0.20462206,0.12602167,5950.0,-4.578944,0.8,5950.0,0.7
595,0.8459961,0.12021652,0.20462808,0.12601167,5960.0,-3.1322458,0.8,5960.0,0.5
596,0.8460054,0.120280914,0.20463535,0.12605363,5970.0,-4.1101522,0.7,5970.0,0.7
597,0.84602404,0.12029324,0.2046431,0.12605038,5980.0,-2.9928656,0.8,5980.0,0.2
598,0.84602576,0.120258085,0.20464611,0.12605767,5990.0,-2.835775,0.9,5990.0,0.8
599,0.84608865,0.120242,0.20465781,0.1259921,6000.0,-1.139614,1.0,6000.0,0.3
600,0.846082,0.12019887,0.20465688,0.12592396,6010.0,-0.7320246,1.0,6010.0,0.7
601,0.84610206,0.120237984,0.20465823,0.12590641,6020.0,-2.3694658,0.9,6020.0,0.1
602,0.84608513,0.120222665,0.20465887,0.12589496,6030.0,-1.9376522,0.7,6030.0,0.5
603,0.8461152,0.120299816,0.20466176,0.12593973,6040.0,-5.225967,0.5,6040.0,0.3
604,0.8461296,0.120257415,0.20466572,0.125917,6050.0,-1.6914037,0.9,6050.0,0.7
605,0.84613436,0.1202034,0.20466742,0.12589586,6060.0,-3.1830287,0.8,6060.0,0.4
606,0.8461497,0.12016495,0.20466702,0.1258658,6070.0,-2.8393488,0.8,6070.0,0.5
607,0.8461494,0.12017542,0.20466977,0.12590086,6080.0,-3.3551629,0.7,6080.0,0.4
608,0.8461464,0.12012056,0.20467287,0.12585305,6090.0,-2.019163,0.9,6090.0,0.7
609,0.84613657,0.12006358,0.20467572,0.12586088,6100.0,-2.4801512,0.7,6100.0,0.7
610,0.84614426,0.12003199,0.20467754,0.12580785,6110.0,-0.88998497,1.0,6110.0,0.6
611,0.8461488,0.12002963,0.20468298,0.12577271,6120.0,-1.5506283,0.9,6120.0,0.6
612,0.84617496,0.11998535,0.20468771,0.12572569,6130.0,-0.8552922,1.0,6130.0,0.5
613,0.8462186,0.12000968,0.20469484,0.12575364,6140.0,-1.4399649,0.8,6140.0,0.6
614,0.84625155,0.12007143,0.20469794,0.12583104,6150.0,-1.1255596,1.0,6150.0,0.6
615,0.84626055,0.12007005,0.20469943,0.12579723,6160.0,-2.45991,0.7,6160.0,0.4
616,0.84628075,0.120029815,0.20470594,0.12575924,6170.0,-1.2142346,1.0,6170.0,0.4
617,0.84631485,0.12000982,0.20471008,0.12572116,6180.0,-1.897591,0.9,6180.0,0.3
618,0.84629136,0.11999348,0.2047084,0.12572294,6190.0,-3.9091733,0.9,6190.0,0.7
619,0.84629744,0.12002561,0.20471264,0.12576245,6200.0,-0.715237,1.0,6200.0,0.5
620,0.846314,0.120025836,0.20472318,0.12575719,6210.0,-1.290482,0.9,6210.0,0.5
621,0.84632784,0.11999593,0.2047153,0.12575985,6220.0,-1.904632,0.8,6220.0,0.6
622,0.8463714,0.11995981,0.20471135,0.12573983,6230.0,-2.1119537,0.9,6230.0,0.7
623,0.8463938,0.11997452,0.20471823,0.1257109,6240.0,-1.0949063,0.9,6240.0,0.7
624,0.84643596,0.12003407,0.20472255,0.12571603,6250.0,-4.049763,0.4,6250.0,0.5
625,0.84647083,0.12004151,0.20473629,0.12571335,6260.0,-2.2387009,0.8,6260.0,0.4
626,0.8464652,0.119978696,0.20473751,0.12570217,6270.0,-2.2992098,0.8,6270.0,0.3
627,0.84648085,0.11993891,0.2047378,0.12566817,6280.0,-2.6495104,0.8,6280.0,0.6
628,0.8464835,0.11997672,0.20474234,0.12564224,6290.0,-2.3274207,0.8,6290.0,0.8
629,0.8465047,0.11992716,0.20475072,0.12562972,6300.0,-1.4738833,0.9,6300.0,0.8
630,0.84654397,0.11988809,0.20475897,0.12559515,6310.0,-1.0027083,1.0,6310.0,0.7
631,0.8465474,0.11983272,0.2047515,0.12558258,6320.0,-0.80097866,1.0,6320.0,0.5
632,0.84657604,0.1198515,0.2047607,0.12559305,6330.0,-0.77486974,1.0,6330.0,0.4
633,0.8466216,0.119824596,0.20476727,0.1255588,6340.0,-2.2678628,0.7,6340.0,0.5
634,0.8466096,0.119753666,0.20476553,0.12552635,6350.0,-1.855459,0.9,6350.0,0.7
635,0.8466146,0.11977172,0.20476606,0.12555061,6360.0,-0.805188,1.0,6360.0,0.6
636,0.846641,0.11974997,0.2047687,0.12553479,6370.0,-0.9589084,1.0,6370.0,0.4
637,0.84662247,0.11970406,0.20477352,0.1255029,6380.0,-1.6865652,0.9,6380.0,0.5
638,0.84663326,0.119671166,0.20477119,0.12549864,6390.0,-1.1736919,0.9,6390.0,0.7
639,0.84668684,0.11964483,0.20478413,0.12550078,6400.0,-1.7787844,1.0,6400.0,0.4
640,0.8466871,0.11959582,0.20478608,0.12546276,6410.0,-2.2842574,0.6,6410.0,0.6
641,0.84670836,0.11974341,0.20479561,0.12553738,6420.0,-1.6014221,0.9,6420.0,0.3
642,0.846721,0.119693615,0.20479731,0.12550959,6430.0,-1.5530303,0.9,6430.0,0.4
