# {"t_start": 1745264905.2853973, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-47.0,50,9446.892072
-18.0,50,9448.326705
-50.0,50,9449.764956
-24.0,50,9451.230181
-50.0,50,9452.666428
-9.0,50,9454.130162
-10.0,50,9454.246594
-11.0,50,9454.339613
-5.0,50,9454.430732
-50.0,50,9454.521921
-50.0,50,9454.608796
-15.0,50,9454.703799
-9.0,50,9454.799941
-9.0,50,9454.896388
-5.0,50,9454.98379
-35.0,50,9455.07037
-50.0,50,9456.4862
-38.0,50,9458.34618
-11.0,50,9459.816175
-7.0,50,9461.275007
-50.0,50,9462.708899
-50.0,50,9464.148262
-50.0,50,9465.586611
-50.0,50,9467.021458
-50.0,50,9468.467402
-50.0,50,9469.921979
-50.0,50,9470.018509
-50.0,50,9470.119564
-6.0,50,9470.223845
-50.0,50,9470.328499
-50.0,50,9470.426154
-50.0,50,9470.524153
-50.0,50,9470.613098
-50.0,50,9470.702191
-50.0,50,9470.795372
-50.0,50,9470.880853
-44.0,50,9472.649891
-30.0,50,9474.177634
-46.0,50,9475.62537
-50.0,50,9477.159451
-43.0,50,9478.604896
-50.0,50,9480.039746
-9.0,50,9481.498391
-50.0,50,9482.937666
-50.0,50,9484.378165
-50.0,50,9485.830149
-50.0,50,9485.929794
0.0,50,9486.020874
-10.0,50,9486.113065
-5.0,50,9486.20527
-10.0,50,9486.298361
-50.0,50,9486.395962
-50.0,50,9486.490539
-10.0,50,9486.579829
-11.0,50,9486.670547
-50.0,50,9486.760822
-50.0,50,9488.659091
0.0,50,9490.106442
-50.0,50,9491.567484
-50.0,50,9492.998232
-6.0,50,9494.428228
-12.0,50,9495.875098
-12.0,50,9497.318319
-50.0,50,9498.753531
-35.0,50,9500.193717
-50.0,50,9501.696738
-14.0,50,9501.796155
-50.0,50,9501.910357
-50.0,50,9502.007365
-50.0,50,9502.0972
-13.0,50,9502.31953
-6.0,50,9502.566633
-6.0,50,9502.764414
-50.0,50,9502.870349
0.0,50,9502.961034
-50.0,50,9503.056757
-50.0,50,9504.484312
-50.0,50,9505.925629
-17.0,50,9507.369762
-14.0,50,9508.809663
-50.0,50,9510.252814
-50.0,50,9511.701316
-50.0,50,9513.134319
-50.0,50,9514.569134
-50.0,50,9516.01392
-11.0,50,9518.094372
-16.0,50,9518.211381
-50.0,50,9518.328139
-50.0,50,9518.451978
-10.0,50,9518.558125
-50.0,50,9518.656766
-50.0,50,9518.760019
-50.0,50,9518.859265
-8.0,50,9518.951789
-50.0,50,9519.03954
-46.0,50,9519.125995
-50.0,50,9520.568985
-20.0,50,9522.010829
-46.0,50,9523.45322
-50.0,50,9524.886604
0.0,50,9526.324301
-50.0,50,9527.771414
-37.0,50,9529.215255
-50.0,50,9530.684863
0.0,50,9532.157637
-11.0,50,9534.026286
-50.0,50,9534.124177
0.0,50,9534.218844
-50.0,50,9534.31302
-9.0,50,9534.413254
-9.0,50,9534.508485
-11.0,50,9534.598779
-50.0,50,9534.686849
-18.0,50,9534.788002
-50.0,50,9534.876863
-50.0,50,9534.960518
-49.0,50,9536.381037
-50.0,50,9537.820874
-50.0,50,9539.261166
-18.0,50,9540.711874
-50.0,50,9542.156436
-50.0,50,9543.595008
-50.0,50,9545.037049
-50.0,50,9546.484187
-12.0,50,9548.345706
-50.0,50,9549.822902
-50.0,50,9549.92051
-50.0,50,9550.014894
-6.0,50,9550.119993
-6.0,50,9550.213772
-7.0,50,9550.30956
-14.0,50,9550.402507
-10.0,50,9550.511919
-50.0,50,9550.60055
-50.0,50,9550.689756
-21.0,50,9550.781348
-49.0,50,9552.200004
-50.0,50,9553.636714
-50.0,50,9555.087517
-50.0,50,9556.53108
-45.0,50,9557.971137
-47.0,50,9559.409685
0.0,50,9560.886238
0.0,50,9562.614486
-50.0,50,9564.224729
-14.0,50,9565.67969
-10.0,50,9565.777152
-6.0,50,9565.876136
-12.0,50,9565.970634
0.0,50,9566.063953
-50.0,50,9566.16248
-50.0,50,9566.251244
-10.0,50,9566.348673
-50.0,50,9566.449782
-11.0,50,9566.539369
-27.0,50,9566.625892
-50.0,50,9568.045702
-50.0,50,9569.483938
-50.0,50,9570.995347
-48.0,50,9572.438878
-50.0,50,9573.875214
-41.0,50,9575.324614
-50.0,50,9576.756782
-45.0,50,9578.944898
-10.0,50,9580.411112
-50.0,50,9581.865282
-50.0,50,9581.98326
-50.0,50,9582.075363
-50.0,50,9582.168781
-7.0,50,9582.258135
-13.0,50,9582.352652
-50.0,50,9582.441407
-50.0,50,9582.534616
-50.0,50,9582.622102
-12.0,50,9582.718938
-50.0,50,9582.805967
-50.0,50,9584.219243
-46.0,50,9585.656056
-50.0,50,9587.097982
-50.0,50,9588.539308
-20.0,50,9589.975599
-50.0,50,9591.450932
-16.0,50,9593.412253
-50.0,50,9594.871211
-50.0,50,9596.318619
-11.0,50,9597.771755
-50.0,50,9597.870361
-50.0,50,9597.974082
-11.0,50,9598.07634
-6.0,50,9598.176577
-50.0,50,9598.26869
-50.0,50,9598.35394
-10.0,50,9598.458711
-50.0,50,9598.565724
-50.0,50,9598.657045
-50.0,50,9598.743371
-48.0,50,9600.159459
-48.0,50,9601.622295
-20.0,50,9603.060534
-15.0,50,9604.50281
-50.0,50,9605.95027
-25.0,50,9607.745304
-50.0,50,9609.289801
-9.0,50,9610.758248
0.0,50,9612.194293
-50.0,50,9613.655304
-50.0,50,9613.752359
0.0,50,9613.845163
-19.0,50,9613.948552
-9.0,50,9614.049194
-50.0,50,9614.139756
-50.0,50,9614.226476
-50.0,50,9614.3139
-7.0,50,9614.426722
-40.0,50,9614.524001
0.0,50,9614.608347
-50.0,50,9616.022598
-50.0,50,9617.466772
-50.0,50,9618.910736
-21.0,50,9620.366015
-41.0,50,9621.837617
-50.0,50,9623.783486
-38.0,50,9625.24578
-21.0,50,9626.689554
-45.0,50,9628.127235
-8.0,50,9629.60785
-50.0,50,9629.708468
-50.0,50,9629.806333
-50.0,50,9629.904392
-11.0,50,9630.015669
-50.0,50,9630.123377
-50.0,50,9630.21997
-8.0,50,9630.309121
-8.0,50,9630.397362
-50.0,50,9630.50629
-50.0,50,9630.592461
-31.0,50,9632.004789
-50.0,50,9633.447348
-41.0,50,9634.899537
-50.0,50,9636.353179
-50.0,50,9638.186315
-50.0,50,9639.679331
-50.0,50,9641.135964
-50.0,50,9642.57744
-50.0,50,9644.020931
-50.0,50,9645.47345
-50.0,50,9645.577321
-9.0,50,9645.695563
-50.0,50,9645.786841
-12.0,50,9645.892023
-11.0,50,9646.002434
-50.0,50,9646.093929
-14.0,50,9646.19213
-50.0,50,9646.291549
-50.0,50,9646.380449
-50.0,50,9646.465402
-50.0,50,9647.877669
-14.0,50,9649.312169
-35.0,50,9650.778049
-50.0,50,9652.241198
-50.0,50,9654.383005
-50.0,50,9655.837702
-50.0,50,9657.272113
-50.0,50,9658.705913
-50.0,50,9660.138228
-50.0,50,9661.6212
-50.0,50,9661.719728
-50.0,50,9661.828012
-41.0,50,9661.934051
-10.0,50,9662.0477
-50.0,50,9662.144378
-50.0,50,9662.244605
-50.0,50,9662.33385
-8.0,50,9662.430075
-4.0,50,9662.519243
-15.0,50,9662.613247
-23.0,50,9664.026304
-50.0,50,9665.464236
-50.0,50,9666.900618
-50.0,50,9668.779197
-50.0,50,9670.220124
-50.0,50,9671.673143
-24.0,50,9673.117475
-50.0,50,9674.549511
-50.0,50,9675.985487
-50.0,50,9677.436033
-7.0,50,9677.544905
-50.0,50,9677.64453
-13.0,50,9677.736876
-50.0,50,9677.826924
-50.0,50,9677.922146
-50.0,50,9678.010001
-50.0,50,9678.096925
-13.0,50,9678.190636
-16.0,50,9678.281259
-21.0,50,9678.374514
-50.0,50,9679.805833
-50.0,50,9681.283185
-43.0,50,9683.091661
-50.0,50,9684.572664
-50.0,50,9686.017464
-50.0,50,9687.469242
-9.0,50,9688.840255
0.0,50,9690.084626
-20.0,50,9691.298433
-6.0,50,9692.485907
-50.0,50,9692.565972
-11.0,50,9692.646919
-5.0,50,9692.735447
-13.0,50,9692.815397
-6.0,50,9692.911532
-15.0,50,9692.995907
-50.0,50,9693.072999
-50.0,50,9693.149821
-50.0,50,9693.226442
-25.0,50,9693.305646
-22.0,50,9694.468116
-14.0,50,9695.682399
-28.0,50,9696.888839
-50.0,50,9698.547027
-50.0,50,9699.832639
-17.0,50,9701.152622
-50.0,50,9702.470617
-50.0,50,9703.862924
-26.0,50,9705.246266
-6.0,50,9706.662588
-50.0,50,9706.754028
-9.0,50,9706.864026
-50.0,50,9706.953333
-50.0,50,9707.037599
-23.0,50,9707.12856
-6.0,50,9707.233158
-5.0,50,9707.341399
-15.0,50,9707.452627
-11.0,50,9707.562071
-50.0,50,9707.651956
-50.0,50,9709.075207
-11.0,50,9710.565875
-50.0,50,9712.022135
-50.0,50,9713.87288
-50.0,50,9715.34631
-50.0,50,9716.788977
-17.0,50,9718.226909
-50.0,50,9719.679211
-50.0,50,9721.139968
-9.0,50,9722.621258
-50.0,50,9722.717139
-50.0,50,9722.808842
-50.0,50,9722.903153
-4.0,50,9722.99448
-50.0,50,9723.080578
-28.0,50,9723.176396
-9.0,50,9723.264824
-14.0,50,9723.356425
-5.0,50,9723.446005
-50.0,50,9723.531626
-30.0,50,9724.958221
-11.0,50,9726.40731
-38.0,50,9728.58904
-34.0,50,9730.102735
-50.0,50,9731.576102
-50.0,50,9733.016011
-10.0,50,9734.455935
-14.0,50,9735.890937
-50.0,50,9737.339642
-50.0,50,9738.794607
-50.0,50,9738.892371
-14.0,50,9738.992556
-12.0,50,9739.090948
-10.0,50,9739.188042
-12.0,50,9739.28779
-50.0,50,9739.375925
-50.0,50,9739.46586
-10.0,50,9739.560189
-9.0,50,9739.650182
0.0,50,9739.730805
-50.0,50,9741.185221
-50.0,50,9742.950833
-37.0,50,9744.502419
-50.0,50,9745.950961
-50.0,50,9747.388629
-24.0,50,9748.825007
-50.0,50,9750.284884
-18.0,50,9751.739918
-50.0,50,9753.184398
-7.0,50,9754.672335
-5.0,50,9754.771348
-12.0,50,9754.869507
-7.0,50,9754.968893
-8.0,50,9755.062824
-44.0,50,9755.172018
-11.0,50,9755.270108
-11.0,50,9755.370671
-11.0,50,9755.463664
-50.0,50,9755.553756
-50.0,50,9755.632623
-40.0,50,9757.046256
-9.0,50,9758.945642
-50.0,50,9760.387408
-50.0,50,9761.838585
-50.0,50,9763.290808
-50.0,50,9764.722988
-12.0,50,9766.169283
0.0,50,9767.611836
-50.0,50,9769.056556
-38.0,50,9770.54807
-50.0,50,9770.65073
-7.0,50,9770.758559
-12.0,50,9770.851822
-50.0,50,9770.942096
-9.0,50,9771.029173
-50.0,50,9771.118893
-50.0,50,9771.211619
-9.0,50,9771.299892
-50.0,50,9771.405246
-17.0,50,9771.491201
-50.0,50,9773.274986
-21.0,50,9774.808177
-9.0,50,9776.25075
-50.0,50,9777.690364
-21.0,50,9779.124058
-50.0,50,9780.587246
-50.0,50,9782.027694
-50.0,50,9783.465317
-50.0,50,9784.904624
-43.0,50,9786.354135
-50.0,50,9786.448872
-11.0,50,9786.547427
-11.0,50,9786.645958
-50.0,50,9786.737701
-6.0,50,9786.848814
-50.0,50,9786.940974
-50.0,50,9787.029169
-50.0,50,9787.115795
-8.0,50,9787.224885
-50.0,50,9787.310602
-21.0,50,9789.475876
-50.0,50,9790.95755
-26.0,50,9792.403817
-24.0,50,9793.841945
-24.0,50,9795.281184
-29.0,50,9796.722389
-8.0,50,9798.164748
0.0,50,9799.603083
-50.0,50,9801.074605
-6.0,50,9802.765765
-7.0,50,9802.942016
-9.0,50,9803.06119
-50.0,50,9803.242212
-50.0,50,9803.3448
-50.0,50,9803.444758
-11.0,50,9803.566061
-9.0,50,9803.665901
0.0,50,9803.754154
-50.0,50,9803.858984
-50.0,50,9803.943735
0.0,50,9805.357648
-50.0,50,9806.794132
-46.0,50,9808.236683
-50.0,50,9809.670013
-13.0,50,9811.141206
-9.0,50,9812.579726
-50.0,50,9814.030469
-42.0,50,9815.473662
-50.0,50,9816.915921
-10.0,50,9818.81086
-50.0,50,9818.922541
-50.0,50,9819.025381
-50.0,50,9819.121608
-10.0,50,9819.228503
-50.0,50,9819.328151
-8.0,50,9819.425578
-10.0,50,9819.531424
-50.0,50,9819.626707
-17.0,50,9819.728696
-42.0,50,9819.819995
-16.0,50,9821.239163
-50.0,50,9822.67641
-5.0,50,9824.109357
-50.0,50,9825.552202
-15.0,50,9827.00412
-20.0,50,9828.444156
-17.0,50,9829.881508
-50.0,50,9831.355121
-13.0,50,9833.149483
-16.0,50,9834.686616
-8.0,50,9834.796757
-11.0,50,9834.910684
-50.0,50,9835.005436
-13.0,50,9835.096564
-22.0,50,9835.190223
-50.0,50,9835.277927
-46.0,50,9835.378995
-50.0,50,9835.477287
-50.0,50,9835.56571
-50.0,50,9835.654419
-50.0,50,9837.072057
-50.0,50,9838.50981
-50.0,50,9839.950209
-50.0,50,9841.419198
-27.0,50,9842.861395
-50.0,50,9844.31043
-50.0,50,9845.746891
-50.0,50,9847.184943
-50.0,50,9849.044478
-6.0,50,9850.544536
-13.0,50,9850.650115
0.0,50,9850.741029
0.0,50,9850.828719
-50.0,50,9850.919185
-12.0,50,9851.010181
-8.0,50,9851.10369
-12.0,50,9851.195139
-34.0,50,9851.290178
-50.0,50,9851.38099
-50.0,50,9851.472851
-50.0,50,9852.881298
-50.0,50,9854.314533
-8.0,50,9855.756738
-13.0,50,9857.199165
-44.0,50,9858.639276
-36.0,50,9860.079994
-50.0,50,9861.566329
-50.0,50,9863.652163
-43.0,50,9865.183439
-7.0,50,9866.649462
-15.0,50,9866.751302
-50.0,50,9866.844047
-50.0,50,9866.941312
-50.0,50,9867.03317
-50.0,50,9867.127341
-50.0,50,9867.215999
-5.0,50,9867.303244
-50.0,50,9867.410258
-6.0,50,9867.517746
-44.0,50,9867.604665
-48.0,50,9869.025229
-15.0,50,9870.466114
-50.0,50,9871.912108
-50.0,50,9873.345299
-43.0,50,9874.806297
-33.0,50,9876.243105
-50.0,50,9877.984934
-50.0,50,9879.589624
-49.0,50,9881.048136
-9.0,50,9882.501207
-6.0,50,9882.596408
-12.0,50,9882.700365
-50.0,50,9882.789925
-50.0,50,9882.884346
-7.0,50,9882.976371
-50.0,50,9883.073261
-8.0,50,9883.161539
-50.0,50,9883.260483
-11.0,50,9883.348794
-45.0,50,9883.437228
-50.0,50,9884.859468
-38.0,50,9886.304888
0.0,50,9887.74068
-50.0,50,9889.172465
-50.0,50,9890.646618
-28.0,50,9892.093913
-50.0,50,9894.001357
-50.0,50,9895.458007
-50.0,50,9896.904095
-50.0,50,9898.358275
-50.0,50,9898.458244
-50.0,50,9898.55682
-9.0,50,9898.664742
-50.0,50,9898.765624
-50.0,50,9898.865244
-7.0,50,9898.962172
-13.0,50,9899.053936
-9.0,50,9899.143203
-50.0,50,9899.240328
-50.0,50,9899.323879
-50.0,50,9900.765673
-14.0,50,9902.203364
-34.0,50,9903.647197
-17.0,50,9905.090191
-19.0,50,9906.534084
-33.0,50,9908.357051
-13.0,50,9909.871311
-28.0,50,9911.330902
-13.0,50,9912.762902
0.0,50,9914.209994
-10.0,50,9914.308299
-11.0,50,9914.405718
-50.0,50,9914.501948
-9.0,50,9914.594064
-13.0,50,9914.689929
-50.0,50,9914.790169
-11.0,50,9914.878628
-50.0,50,9914.967015
-14.0,50,9915.056992
-30.0,50,9915.147447
-50.0,50,9916.562822
-6.0,50,9917.997565
-50.0,50,9919.436237
-50.0,50,9920.914641
-50.0,50,9922.385945
-24.0,50,9924.596395
-35.0,50,9926.058889
-50.0,50,9927.502543
-50.0,50,9928.93295
-11.0,50,9930.388536
-50.0,50,9930.497046
-7.0,50,9930.596166
-50.0,50,9930.695963
-50.0,50,9930.788507
-8.0,50,9930.886504
-9.0,50,9930.974679
0.0,50,9931.060026
-50.0,50,9931.148305
-10.0,50,9931.245537
-50.0,50,9931.328752
-50.0,50,9932.744525
-50.0,50,9934.177251
-50.0,50,9935.618256
-50.0,50,9937.059007
-23.0,50,9938.915212
-11.0,50,9940.377928
-49.0,50,9941.828874
-50.0,50,9943.257029
-10.0,50,9944.691505
-7.0,50,9946.153198
-14.0,50,9946.2581
-10.0,50,9946.352593
0.0,50,9946.441383
-9.0,50,9946.533534
-50.0,50,9946.629192
-19.0,50,9946.721084
-50.0,50,9946.813929
-10.0,50,9946.904262
-17.0,50,9946.992857
-47.0,50,9947.076937
-16.0,50,9948.494752
-50.0,50,9949.960808
-20.0,50,9951.421442
-10.0,50,9953.189817
-50.0,50,9954.73283
-18.0,50,9956.173536
-50.0,50,9957.608982
-10.0,50,9959.049513
0.0,50,9960.49196
-10.0,50,9961.967316
-50.0,50,9962.083829
-50.0,50,9962.188881
-50.0,50,9962.302979
-7.0,50,9962.398964
-11.0,50,9962.487699
-50.0,50,9962.577705
-50.0,50,9962.668384
-50.0,50,9962.770355
-50.0,50,9962.859584
-28.0,50,9962.950005
0.0,50,9964.358735
-20.0,50,9965.803388
-50.0,50,9967.238482
-50.0,50,9969.130149
-50.0,50,9970.609465
-50.0,50,9972.054461
-36.0,50,9973.495817
-19.0,50,9974.926464
-20.0,50,9976.359984
-7.0,50,9977.823706
-50.0,50,9977.935472
-50.0,50,9978.040472
-50.0,50,9978.133456
-9.0,50,9978.230634
0.0,50,9978.315722
-50.0,50,9978.404063
-9.0,50,9978.508652
-50.0,50,9978.609333
-50.0,50,9978.708227
-50.0,50,9978.793461
-50.0,50,9980.213049
-50.0,50,9981.697125
-50.0,50,9983.555615
-14.0,50,9985.03876
-37.0,50,9986.483826
-50.0,50,9987.928761
-11.0,50,9989.367169
-49.0,50,9990.832791
0.0,50,9992.269061
-9.0,50,9993.732036
-50.0,50,9993.829272
-6.0,50,9993.923009
-10.0,50,9994.021155
-50.0,50,9994.121975
-50.0,50,9994.210159
-13.0,50,9994.301115
-50.0,50,9994.403827
-9.0,50,9994.494614
-6.0,50,9994.585582
-16.0,50,9994.675736
-13.0,50,9996.098498
-50.0,50,9997.556925
-50.0,50,9999.713749
-34.0,50,10001.320238
-18.0,50,10002.76771
-23.0,50,10004.210867
-50.0,50,10005.654827
-50.0,50,10007.099061
-25.0,50,10008.541659
-7.0,50,10009.998074
-5.0,50,10010.123663
-50.0,50,10010.216712
-50.0,50,10010.320825
-10.0,50,10010.433161
-8.0,50,10010.547264
-50.0,50,10010.64674
-50.0,50,10010.733397
-9.0,50,10010.82814
-15.0,50,10010.928844
-15.0,50,10011.019755
-19.0,50,10012.431461
-11.0,50,10014.3035
-50.0,50,10015.787369
-50.0,50,10017.225057
-50.0,50,10018.6638
-50.0,50,10020.114926
-15.0,50,10021.560467
-44.0,50,10022.998819
-50.0,50,10024.432198
-7.0,50,10025.904003
-50.0,50,10026.011438
-8.0,50,10026.11261
-50.0,50,10026.201961
-50.0,50,10026.313882
-7.0,50,10026.414374
-50.0,50,10026.508071
-19.0,50,10026.606311
-7.0,50,10026.700832
-50.0,50,10026.78844
-50.0,50,10026.879533
-50.0,50,10028.720615
-50.0,50,10030.186852
-43.0,50,10031.653837
-50.0,50,10033.096951
-50.0,50,10034.531569
-50.0,50,10035.972028
-50.0,50,10037.409874
-50.0,50,10038.860094
-23.0,50,10040.300716
-18.0,50,10041.8003
-10.0,50,10041.9212
-50.0,50,10042.014977
-50.0,50,10042.108208
-7.0,50,10042.198006
-7.0,50,10042.296422
-13.0,50,10042.405306
-7.0,50,10042.515003
-19.0,50,10042.616673
-13.0,50,10042.717105
-50.0,50,10042.900667
-50.0,50,10044.647627
-32.0,50,10046.09792
-46.0,50,10047.53732
-30.0,50,10048.972907
-18.0,50,10050.413882
-12.0,50,10051.853803
-50.0,50,10053.286634
-50.0,50,10054.720317
-50.0,50,10056.157977
-7.0,50,10057.635017
-50.0,50,10057.743145
-11.0,50,10058.057301
-4.0,50,10058.244455
-11.0,50,10058.380475
-9.0,50,10058.540947
-50.0,50,10058.65732
-50.0,50,10058.762305
-50.0,50,10058.865848
-50.0,50,10058.957712
-25.0,50,10059.051466
-50.0,50,10060.472384
-47.0,50,10061.924031
-30.0,50,10063.365816
-14.0,50,10064.804799
-50.0,50,10066.25339
-50.0,50,10067.682398
-26.0,50,10069.121814
-48.0,50,10070.588787
-47.0,50,10072.030221
-9.0,50,10074.113769
-50.0,50,10074.225562
-50.0,50,10074.350742
-14.0,50,10074.470673
-10.0,50,10074.585601
-11.0,50,10074.697112
-9.0,50,10074.812559
-50.0,50,10074.911361
-13.0,50,10075.011417
-50.0,50,10075.101002
-38.0,50,10075.189384
-38.0,50,10076.618023
-23.0,50,10078.052921
-50.0,50,10079.490944
-30.0,50,10080.936323
-43.0,50,10082.374763
-50.0,50,10083.808532
-50.0,50,10085.24954
-13.0,50,10086.685358
-15.0,50,10088.583934
-4.0,50,10090.074682
-7.0,50,10090.179969
-50.0,50,10090.278326
-8.0,50,10090.406264
-50.0,50,10090.513987
-10.0,50,10090.604065
-8.0,50,10090.692111
-50.0,50,10090.794136
-10.0,50,10090.881135
-50.0,50,10090.977785
-50.0,50,10091.063073
-20.0,50,10092.477311
-50.0,50,10093.919492
-10.0,50,10095.362962
-50.0,50,10096.793818
0.0,50,10098.224216
-50.0,50,10099.658477
-46.0,50,10101.156456
-50.0,50,10102.630069
-50.0,50,10104.501656
-17.0,50,10105.97335
-10.0,50,10106.077916
-50.0,50,10106.183611
-8.0,50,10106.287234
-5.0,50,10106.386733
-10.0,50,10106.474808
-50.0,50,10106.565286
-50.0,50,10106.662702
-10.0,50,10106.762328
-50.0,50,10106.851184
-15.0,50,10106.935952
-15.0,50,10108.343282
-14.0,50,10109.780705
-50.0,50,10111.321911
-41.0,50,10112.767452
-35.0,50,10114.208809
-12.0,50,10115.647115
-16.0,50,10117.086347
-32.0,50,10118.952786
-8.0,50,10120.421037
-50.0,50,10121.890234
-11.0,50,10121.986763
-50.0,50,10122.083662
-8.0,50,10122.184145
-50.0,50,10122.281599
-50.0,50,10122.379215
-6.0,50,10122.479537
-50.0,50,10122.58353
-6.0,50,10122.680447
0.0,50,10122.764094
-50.0,50,10122.845945
-11.0,50,10124.265814
-50.0,50,10125.711921
-50.0,50,10127.150736
-14.0,50,10128.583775
-50.0,50,10130.026564
-50.0,50,10131.501478
-50.0,50,10133.126866
-22.0,50,10135.071673
-43.0,50,10136.523879
-50.0,50,10137.977029
-4.0,50,10138.080428
-13.0,50,10138.182411
-7.0,50,10138.273759
-13.0,50,10138.373291
-19.0,50,10138.471439
-7.0,50,10138.570298
-14.0,50,10138.670691
-6.0,50,10138.77029
-8.0,50,10138.858848
-50.0,50,10138.94212
-16.0,50,10140.352912
-50.0,50,10141.798176
-50.0,50,10143.231176
-26.0,50,10144.670638
-50.0,50,10146.106015
-10.0,50,10147.545208
-38.0,50,10149.402011
-50.0,50,10150.871454
-38.0,50,10152.306266
-6.0,50,10153.784506
-50.0,50,10153.880101
-7.0,50,10153.975878
-10.0,50,10154.076237
-50.0,50,10154.176816
-12.0,50,10154.273852
-10.0,50,10154.372097
-15.0,50,10154.46286
-50.0,50,10154.562421
-14.0,50,10154.654015
-50.0,50,10154.741541
-9.0,50,10156.171216
-15.0,50,10157.607638
-50.0,50,10159.045579
-50.0,50,10160.519452
-14.0,50,10161.974389
-6.0,50,10163.830829
-10.0,50,10165.304914
-23.0,50,10166.748404
-31.0,50,10168.18887
-5.0,50,10169.648782
-50.0,50,10169.746026
-18.0,50,10169.845144
-11.0,50,10169.96185
-5.0,50,10170.053411
-11.0,50,10170.15686
-11.0,50,10170.257897
-9.0,50,10170.365029
-50.0,50,10170.458177
-50.0,50,10170.571723
-17.0,50,10170.664126
-25.0,50,10172.089459
-50.0,50,10173.529938
-39.0,50,10174.973285
-50.0,50,10176.410953
-13.0,50,10177.874436
-31.0,50,10179.688653
-50.0,50,10181.145827
-50.0,50,10182.587391
-50.0,50,10184.039215
-11.0,50,10185.499989
-50.0,50,10185.604964
-7.0,50,10185.697277
-50.0,50,10185.798936
-8.0,50,10185.895647
-9.0,50,10185.99273
-16.0,50,10186.091257
-7.0,50,10186.179627
-11.0,50,10186.28856
-50.0,50,10186.384811
0.0,50,10186.464046
-50.0,50,10187.876809
-50.0,50,10189.320024
-25.0,50,10190.805116
-16.0,50,10192.249819
-50.0,50,10194.135569
-50.0,50,10195.617599
-50.0,50,10197.057175
-50.0,50,10198.488637
-12.0,50,10199.928984
-9.0,50,10201.406617
-50.0,50,10201.504881
-50.0,50,10201.621094
-12.0,50,10201.720757
-50.0,50,10201.811961
-11.0,50,10201.912024
-9.0,50,10202.003749
-7.0,50,10202.10396
-50.0,50,10202.203292
-10.0,50,10202.291168
-29.0,50,10202.379603
-35.0,50,10203.799432
-50.0,50,10205.237189
-26.0,50,10206.683343
-50.0,50,10208.669127
-11.0,50,10210.229684
-50.0,50,10211.707036
-49.0,50,10213.157462
-50.0,50,10214.601058
-50.0,50,10216.042111
-10.0,50,10217.49402
-12.0,50,10217.608591
-8.0,50,10217.710387
-9.0,50,10217.811473
-9.0,50,10217.910894
-50.0,50,10218.011132
-50.0,50,10218.111153
-8.0,50,10218.21066
-50.0,50,10218.31728
-10.0,50,10218.405729
-11.0,50,10218.491625
-50.0,50,10219.904758
-27.0,50,10221.407432
-49.0,50,10222.875765
-50.0,50,10224.742314
-50.0,50,10226.197617
-50.0,50,10227.649176
-50.0,50,10229.088081
-50.0,50,10230.547967
-50.0,50,10231.99012
-50.0,50,10233.46969
0.0,50,10233.5631
-45.0,50,10233.662425
-9.0,50,10233.755224
-37.0,50,10233.855095
-15.0,50,10233.948547
-50.0,50,10234.042192
-6.0,50,10234.133
-7.0,50,10234.230039
-5.0,50,10234.332534
-24.0,50,10234.419891
-50.0,50,10235.837709
-15.0,50,10237.272285
-47.0,50,10239.134324
-46.0,50,10240.611224
-45.0,50,10242.053104
-50.0,50,10243.49903
-50.0,50,10244.934353
-41.0,50,10246.370982
-50.0,50,10247.813891
-10.0,50,10249.287048
-6.0,50,10249.39417
-10.0,50,10249.490155
-5.0,50,10249.591417
-21.0,50,10249.689622
-50.0,50,10249.789358
-15.0,50,10249.891058
-17.0,50,10249.990642
-50.0,50,10250.084605
-13.0,50,10250.180615
-49.0,50,10250.268882
0.0,50,10251.709951
-5.0,50,10253.487492
-50.0,50,10255.086031
-27.0,50,10256.523498
-34.0,50,10257.960716
-50.0,50,10259.39906
-50.0,50,10260.854685
-50.0,50,10262.301638
-50.0,50,10263.735852
-14.0,50,10265.188661
-50.0,50,10265.296942
-13.0,50,10265.400082
-8.0,50,10265.496247
-8.0,50,10265.585892
-50.0,50,10265.673202
-50.0,50,10265.765557
-50.0,50,10265.875968
-10.0,50,10265.964111
-50.0,50,10266.059301
-50.0,50,10266.145904
-22.0,50,10267.556877
-50.0,50,10269.413591
-32.0,50,10270.926323
-50.0,50,10272.368521
-10.0,50,10273.802827
-50.0,50,10275.247776
-50.0,50,10276.677637
-11.0,50,10278.11372
-50.0,50,10279.549774
-15.0,50,10281.447593
-50.0,50,10281.546339
-9.0,50,10281.649182
-50.0,50,10281.748302
-50.0,50,10281.838815
-10.0,50,10281.93589
-10.0,50,10282.023112
-50.0,50,10282.111069
-10.0,50,10282.205908
-9.0,50,10282.30288
-42.0,50,10282.390748
-26.0,50,10284.224994
-34.0,50,10285.690449
-35.0,50,10287.129173
-18.0,50,10288.57068
-29.0,50,10290.00745
-50.0,50,10291.470186
-40.0,50,10292.91741
-50.0,50,10294.347955
-45.0,50,10295.801705
-7.0,50,10297.265522
-11.0,50,10297.367257
-17.0,50,10297.470441
-50.0,50,10297.579364
-8.0,50,10297.680632
-11.0,50,10297.768461
-10.0,50,10297.887253
-44.0,50,10297.987229
-50.0,50,10298.073103
-4.0,50,10298.453496
0.0,50,10298.563894
